               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  83,            0.045369,           0.0070487,           0.0051652,             0.21915,             0.28459,             0.16674,             0.05457,            0.053424,           0.0048323,            0.015251,            0.005941,            0.005941,            0.005941
                  84,            0.046251,           0.0072307,           0.0051891,             0.20206,             0.32977,             0.18353,            0.054769,            0.054741,           0.0046997,            0.014775,           0.0058915,           0.0058915,           0.0058915
                  85,             0.04648,           0.0069033,           0.0051158,             0.23709,             0.33066,             0.20015,            0.059533,            0.053413,            0.004851,            0.015858,            0.005842,            0.005842,            0.005842
                  86,            0.045267,           0.0073141,           0.0055395,             0.21531,              0.3411,             0.17778,            0.052188,            0.054431,           0.0048564,            0.016492,           0.0057925,           0.0057925,           0.0057925
                  87,            0.045077,           0.0072115,           0.0051181,              0.2628,             0.29103,             0.19949,            0.063362,              0.0536,           0.0046088,            0.014508,            0.005743,            0.005743,            0.005743
                  88,             0.04556,           0.0070781,           0.0057824,             0.17769,             0.32471,             0.17685,            0.059858,            0.055898,           0.0048293,            0.020121,           0.0056935,           0.0056935,           0.0056935
                  89,            0.045709,           0.0070287,           0.0054795,             0.24258,             0.25255,             0.19035,            0.062012,            0.054784,            0.004747,            0.016137,            0.005644,            0.005644,            0.005644
                  90,             0.04545,           0.0072959,           0.0057814,             0.18149,             0.30307,             0.16711,            0.059898,            0.054852,           0.0048341,            0.014899,           0.0055945,           0.0055945,           0.0055945
                  91,            0.045435,           0.0066917,           0.0064128,             0.21582,             0.31528,             0.18824,            0.061805,            0.054474,           0.0048332,            0.015533,            0.005545,            0.005545,            0.005545
                  92,            0.045074,           0.0069151,           0.0057434,             0.21613,             0.35649,             0.22933,            0.079293,            0.052877,           0.0047354,            0.014672,           0.0054955,           0.0054955,           0.0054955
                  93,            0.044802,           0.0068903,           0.0057204,             0.25935,             0.27679,             0.22929,            0.071143,            0.052617,           0.0048872,            0.013709,            0.005446,            0.005446,            0.005446
                  94,            0.044938,           0.0070692,           0.0057432,             0.24262,             0.30272,             0.21341,             0.08183,            0.052798,           0.0048463,            0.012538,           0.0053965,           0.0053965,           0.0053965
                  95,            0.043986,           0.0069836,           0.0048092,             0.24228,             0.29353,              0.2046,            0.071703,            0.053571,           0.0049206,            0.015365,            0.005347,            0.005347,            0.005347
                  96,            0.044124,            0.007109,           0.0055104,             0.21117,             0.30288,             0.16273,            0.055738,            0.054022,           0.0048025,            0.015883,           0.0052975,           0.0052975,           0.0052975
                  97,            0.044062,           0.0067363,           0.0054985,             0.24232,             0.35282,             0.22931,            0.074107,            0.053004,           0.0047123,            0.014925,            0.005248,            0.005248,            0.005248
                  98,            0.044413,           0.0069993,             0.00531,             0.27694,             0.23232,              0.2177,            0.065886,              0.0561,           0.0047453,            0.016184,           0.0051985,           0.0051985,           0.0051985
                  99,            0.043013,           0.0069226,           0.0046407,             0.23073,             0.28532,             0.20604,            0.075455,            0.054743,           0.0048237,            0.015864,            0.005149,            0.005149,            0.005149
                 100,             0.04361,            0.006714,           0.0042243,             0.21028,             0.28476,             0.18799,             0.06284,            0.054863,           0.0047477,            0.016855,           0.0050995,           0.0050995,           0.0050995
                 101,            0.043671,            0.006666,           0.0050207,             0.22437,             0.32243,             0.18845,            0.061524,            0.055048,           0.0047371,            0.016309,             0.00505,             0.00505,             0.00505
                 102,            0.043523,           0.0066118,           0.0048701,             0.25935,             0.31473,             0.20484,            0.074094,            0.054583,           0.0047551,            0.015907,           0.0050005,           0.0050005,           0.0050005
                 103,            0.042385,           0.0065076,           0.0047915,             0.26323,             0.28645,             0.20219,            0.074043,            0.054342,           0.0048616,             0.01756,            0.004951,            0.004951,            0.004951
                 104,            0.042723,           0.0065856,           0.0048805,             0.24562,             0.32837,             0.22155,            0.079577,            0.053551,           0.0046069,            0.017895,           0.0049015,           0.0049015,           0.0049015
                 105,            0.042106,           0.0067214,           0.0038638,             0.29795,             0.33992,             0.23247,            0.070829,            0.054355,           0.0046669,            0.019636,            0.004852,            0.004852,            0.004852
                 106,            0.041764,           0.0066159,           0.0041197,             0.29057,             0.28562,             0.21613,            0.070155,            0.053861,           0.0047398,            0.020049,           0.0048025,           0.0048025,           0.0048025
                 107,            0.042428,           0.0064966,           0.0045622,             0.27975,             0.30045,             0.22276,            0.073155,            0.054162,            0.004799,            0.017569,            0.004753,            0.004753,            0.004753
                 108,             0.04185,           0.0065219,           0.0040643,             0.27366,             0.30033,             0.22006,            0.068691,            0.054324,           0.0047247,            0.018283,           0.0047035,           0.0047035,           0.0047035
                 109,            0.042271,            0.006753,           0.0041407,             0.24154,             0.32287,             0.18226,            0.057784,            0.054999,           0.0047394,            0.018599,            0.004654,            0.004654,            0.004654
                 110,            0.041752,           0.0066263,           0.0045089,             0.23459,             0.29307,              0.2085,            0.064877,            0.054246,           0.0046552,            0.015919,           0.0046045,           0.0046045,           0.0046045
                 111,            0.041033,           0.0066944,           0.0040787,             0.33336,             0.27874,             0.21967,            0.068324,            0.054516,           0.0048476,            0.014636,            0.004555,            0.004555,            0.004555
                 112,            0.040654,            0.006632,           0.0045034,             0.27181,             0.28902,              0.2034,            0.058745,            0.054438,           0.0048192,            0.017387,           0.0045055,           0.0045055,           0.0045055
                 113,            0.040098,           0.0064257,           0.0039648,             0.36117,             0.28868,             0.24007,            0.085562,            0.053653,           0.0048606,            0.019146,            0.004456,            0.004456,            0.004456
                 114,            0.040534,            0.006468,           0.0044772,             0.26611,             0.30699,             0.19226,            0.063088,            0.054592,           0.0048555,             0.01984,           0.0044065,           0.0044065,           0.0044065
                 115,            0.040758,           0.0062873,           0.0039717,             0.35168,             0.30033,             0.23991,            0.072996,            0.054543,           0.0048772,            0.019615,            0.004357,            0.004357,            0.004357
                 116,             0.03964,           0.0062305,           0.0038885,             0.25609,             0.28117,             0.19799,             0.05899,            0.055005,           0.0049623,            0.018871,           0.0043075,           0.0043075,           0.0043075
                 117,             0.03985,           0.0065906,           0.0036334,             0.28266,             0.30446,             0.23209,            0.069018,            0.054279,           0.0049573,            0.018228,            0.004258,            0.004258,            0.004258
                 118,            0.039275,           0.0062964,           0.0039012,             0.28024,             0.28763,             0.23552,            0.078191,             0.05398,           0.0050994,            0.016311,           0.0042085,           0.0042085,           0.0042085
                 119,            0.039427,           0.0063016,           0.0037979,             0.28794,              0.2404,             0.19947,            0.063412,            0.055903,           0.0049572,            0.018478,            0.004159,            0.004159,            0.004159
                 120,            0.039368,           0.0065433,           0.0036529,             0.26216,              0.2549,             0.20419,            0.076288,            0.054955,           0.0049004,            0.017906,           0.0041095,           0.0041095,           0.0041095
                 121,            0.039102,           0.0061713,            0.003703,             0.24458,             0.25383,             0.20213,            0.067578,             0.05395,           0.0050064,            0.015441,             0.00406,             0.00406,             0.00406
                 122,            0.038795,           0.0063606,           0.0034233,             0.35786,             0.25435,             0.24357,            0.080481,            0.054421,           0.0048937,            0.017184,           0.0040105,           0.0040105,           0.0040105
                 123,            0.039288,           0.0063397,           0.0038043,             0.29685,             0.28476,             0.24171,            0.077078,            0.055483,           0.0049578,            0.016244,            0.003961,            0.003961,            0.003961
                 124,            0.038479,           0.0063462,           0.0035514,             0.27214,             0.33897,             0.22483,            0.076167,             0.05502,           0.0049184,             0.01834,           0.0039115,           0.0039115,           0.0039115
                 125,            0.037763,           0.0064513,           0.0035648,             0.27484,              0.3163,             0.21976,             0.07173,            0.054602,           0.0050178,            0.018774,            0.003862,            0.003862,            0.003862
                 126,            0.038183,             0.00606,           0.0039403,              0.2896,             0.23526,             0.19126,            0.066822,            0.055639,           0.0050182,            0.018613,           0.0038125,           0.0038125,           0.0038125
                 127,            0.038016,           0.0059907,           0.0038153,             0.24843,             0.29232,             0.20881,            0.067415,            0.054779,           0.0052034,             0.01919,            0.003763,            0.003763,            0.003763
                 128,            0.038329,           0.0059429,           0.0038218,             0.19928,              0.3191,             0.20206,            0.061162,            0.055234,           0.0051404,            0.016844,           0.0037135,           0.0037135,           0.0037135
                 129,            0.038062,            0.006502,           0.0037723,             0.25318,             0.37528,             0.25462,            0.082362,            0.055119,           0.0049625,            0.017683,            0.003664,            0.003664,            0.003664
                 130,            0.037779,           0.0061857,           0.0035642,             0.23485,             0.29345,             0.21573,            0.073635,            0.054115,            0.005006,            0.016169,           0.0036145,           0.0036145,           0.0036145
                 131,            0.037027,           0.0061711,            0.003607,             0.24019,             0.29975,             0.20313,            0.073379,            0.055228,           0.0051376,            0.016306,            0.003565,            0.003565,            0.003565
                 132,             0.03697,           0.0059271,           0.0034471,             0.30933,             0.28073,             0.22582,            0.069587,            0.054356,             0.00511,            0.016376,           0.0035155,           0.0035155,           0.0035155
                 133,            0.037534,           0.0060852,           0.0035243,             0.28778,             0.33789,             0.23089,             0.07189,            0.055343,           0.0050398,            0.017683,            0.003466,            0.003466,            0.003466
                 134,            0.035673,           0.0058865,           0.0028449,             0.23783,             0.34642,             0.21677,            0.073133,            0.054847,           0.0049205,            0.017276,           0.0034165,           0.0034165,           0.0034165
                 135,            0.036403,           0.0061593,           0.0040938,             0.28858,             0.30717,             0.21594,            0.071943,            0.055386,           0.0051336,            0.016276,            0.003367,            0.003367,            0.003367
                 136,             0.03654,           0.0061382,           0.0033168,             0.30718,             0.29315,             0.22794,            0.077381,            0.054585,            0.005075,            0.016016,           0.0033175,           0.0033175,           0.0033175
